state,ags,name,plz,lon,lat,search
01,01001000,Flensburg,24937,9.438,54.783,flensburg
01,01002000,Kiel,24103,10.137,54.322,kiel
01,01003000,Lübeck,23539,10.684,53.866,lübeck
01,01004000,Neumünster,24534,9.988,54.07,neumünster
01,01051011,Brunsbüttel,25541,9.127,53.897,brunsbüttel
01,01051044,Heide,25746,9.095,54.196,heide
01,01051003,Averlak,25715,9.183,53.941,averlak
01,01051010,Brickeln,25712,9.221,54.008,brickeln
01,01051012,Buchholz,25712,9.224,53.987,buchholz
01,01051016,Burg (Dithmarschen),25712,9.258,53.996,burg (dithmarschen)
01,01051022,Dingen,25715,9.126,53.961,dingen
01,01051024,Eddelak,25715,9.138,53.946,eddelak
01,01051026,Eggstedt,25721,9.259,54.055,eggstedt
01,01051032,Frestedt,25727,9.176,54.024,frestedt
01,01051037,Großenrade,25712,9.223,54.022,großenrade
01,01051051,Hochdonn,25712,9.293,54.02,hochdonn
01,01051064,Kuden,25712,9.193,53.968,kuden
01,01051089,Quickborn,25712,9.207,54.01,quickborn
01,01051097,Sankt Michaelisdonn,25693,9.122,53.994,sankt michaelisdonn
01,01051110,Süderhastedt,25727,9.209,54.05,süderhastedt
01,01051021,Diekhusen-Fahrstedt,25709,9.028,53.942,diekhusen-fahrstedt
01,01051034,Friedrichskoog,25718,8.897,54.014,friedrichskoog
01,01051046,Helse,25709,9.01,53.978,helse
01,01051057,Kaiser-Wilhelm-Koog,25709,8.926,53.943,kaiser-wilhelm-koog
01,01051062,Kronprinzenkoog,25709,8.964,53.972,kronprinzenkoog
01,01051072,Marne,25709,9.009,53.954,marne
01,01051073,Marnerdeich,25709,8.983,53.948,marnerdeich
01,01051076,Neufeld,25724,9.019,53.907,neufeld
01,01051077,Neufelderkoog,25724,8.969,53.907,neufelderkoog
01,01051090,Ramhusen,25715,9.091,53.941,ramhusen
01,01051103,Schmedeswurth,25724,9.04,53.926,schmedeswurth
01,01051118,Trennewurth,25693,9.027,54.0,trennewurth
01,01051119,Volsemenhusen,25693,9.066,53.968,volsemenhusen
01,01051005,Barkenholm,25791,9.174,54.237,barkenholm
01,01051008,Bergewöhrden,25779,9.209,54.318,bergewöhrden
01,01051019,Dellstedt,25786,9.369,54.238,dellstedt
01,01051020,Delve,25788,9.252,54.304,delve
01,01051023,Dörpling,25794,9.302,54.261,dörpling
01,01051030,Fedderingen,25779,9.133,54.281,fedderingen
01,01051035,Gaushorn,25782,9.225,54.195,gaushorn
01,01051036,Glüsing,25779,9.216,54.275,glüsing
01,01051038,Groven,25774,8.989,54.3,groven
01,01051047,Hemme,25774,9.011,54.28,hemme
01,01051049,Hennstedt,25779,9.168,54.284,hennstedt
01,01051052,Hövede,25782,9.293,54.244,hövede
01,01051053,Hollingstedt,25788,9.227,54.291,hollingstedt
01,01051058,Karolinenkoog,25774,8.965,54.292,karolinenkoog
01,01051060,Kleve,25779,9.123,54.296,kleve
01,01051061,Krempel,25774,9.028,54.32,krempel
01,01051065,Lehe,25774,9.025,54.344,lehe
01,01051068,Linden,25791,9.182,54.253,linden
01,01051071,Lunden,25774,9.024,54.331,lunden
01,01051080,Norderheistedt,25779,9.146,54.245,norderheistedt
01,01051088,Pahlen,25794,9.296,54.268,pahlen
01,01051092,Rehm-Flehde-Bargen,25776,9.038,54.292,rehm-flehde-bargen
01,01051096,Sankt Annen,25776,9.08,54.345,sankt annen
01,01051100,Schalkholz,25782,9.257,54.246,schalkholz
01,01051102,Schlichting,25779,9.089,54.31,schlichting
01,01051114,Tellingstedt,25782,9.282,54.22,tellingstedt
01,01051117,Tielenhemme,25794,9.379,54.269,tielenhemme
01,01051120,Wallen,25788,9.27,54.285,wallen
01,01051125,Welmbüttel,25782,9.247,54.197,welmbüttel
01,01051131,Westerborstel,25782,9.261,54.22,westerborstel
01,01051133,Wiemerstedt,25779,9.111,54.269,wiemerstedt
01,01051136,Wrohm,25799,9.38,54.213,wrohm
01,01051139,Süderdorf,25782,9.344,54.207,süderdorf
01,01051141,Süderheistedt,25779,9.148,54.235,süderheistedt
01,01051048,Hemmingstedt,25770,9.073,54.149,hemmingstedt
01,01051067,Lieth,25770,9.061,54.155,lieth
01,01051069,Lohe-Rickelshof,25746,9.066,54.188,lohe-rickelshof
01,01051075,Neuenkirchen,25792,8.988,54.236,neuenkirchen
01,01051081,Norderwöhrden,25746,9.0,54.193,norderwöhrden
01,01051082,Nordhastedt,25785,9.183,54.172,nordhastedt
01,01051087,Ostrohe,25746,9.131,54.214,ostrohe
01,01051107,Stelle-Wittenwurth,25795,9.061,54.263,stelle-wittenwurth
01,01051113,Wöhrden,25797,8.995,54.165,wöhrden
01,01051122,Weddingstedt,25795,9.089,54.239,weddingstedt
01,01051130,Wesseln,25746,9.075,54.208,wesseln
01,01051001,Albersdorf,25767,9.284,54.147,albersdorf
01,01051002,Arkebek,25767,9.25,54.16,arkebek
01,01051004,Bargenstedt,25704,9.144,54.096,bargenstedt
01,01051006,Barlt,25719,9.058,54.012,barlt
01,01051015,Bunsoh,25767,9.32,54.166,bunsoh
01,01051017,Busenwurth,25719,9.041,54.042,busenwurth
01,01051027,Elpersbüttel,25704,9.047,54.073,elpersbüttel
01,01051028,Epenwöhrden,25704,9.053,54.113,epenwöhrden
01,01051039,Gudendorf,25693,9.108,54.025,gudendorf
01,01051054,Immenstedt,25767,9.3,54.181,immenstedt
01,01051063,Krumstedt,25727,9.178,54.069,krumstedt
01,01051074,Meldorf,25704,9.069,54.091,meldorf
01,01051078,Nindorf,25704,9.115,54.087,nindorf
01,01051083,Odderade,25785,9.191,54.139,odderade
01,01051085,Offenbüttel,25767,9.358,54.169,offenbüttel
01,01051086,Osterrade,25767,9.353,54.19,osterrade
01,01051098,Sarzbüttel,25785,9.184,54.119,sarzbüttel
01,01051099,Schafstedt,25725,9.294,54.08,schafstedt
01,01051104,Schrum,25782,9.252,54.187,schrum
01,01051126,Wennbüttel,25767,9.322,54.138,wennbüttel
01,01051134,Windbergen,25729,9.118,54.045,windbergen
01,01051135,Wolmersdorf,25704,9.104,54.077,wolmersdorf
01,01051137,Nordermeldorf,25704,9.014,54.105,nordermeldorf
01,01051138,Tensbüttel-Röst,25767,9.237,54.117,tensbüttel-röst
01,01051013,Büsum,25761,8.861,54.129,büsum
01,01051014,Büsumer Deichhausen,25761,8.89,54.136,büsumer deichhausen
01,01051033,Friedrichsgabekoog,25764,8.941,54.158,friedrichsgabekoog
01,01051043,Hedwigenkoog,25761,8.841,54.178,hedwigenkoog
01,01051045,Hellschen-Heringsand-Unterschaar,25764,8.873,54.195,hellschen-heringsand-unterschaar
01,01051050,Hillgroven,25764,8.875,54.228,hillgroven
01,01051079,Norddeich,25764,8.9,54.218,norddeich
01,01051084,Oesterdeichstrich,25761,8.901,54.159,oesterdeichstrich
01,01051093,Reinsbüttel,25764,8.911,54.179,reinsbüttel
01,01051105,Schülp,25764,8.93,54.242,schülp
01,01051108,Strübbel,25792,8.972,54.26,strübbel
01,01051109,Süderdeich,25764,8.911,54.202,süderdeich
01,01051121,Warwerort,25761,8.922,54.141,warwerort
01,01051127,Wesselburen,25764,8.921,54.212,wesselburen
01,01051128,Wesselburener Deichhausen,25764,8.937,54.175,wesselburener deichhausen
01,01051129,Wesselburenerkoog,25764,8.876,54.239,wesselburenerkoog
01,01051132,Westerdeichstrich,25761,8.864,54.162,westerdeichstrich
01,01051140,Oesterwurth,25764,8.977,54.21,oesterwurth
01,01053032,Geesthacht,21502,10.372,53.433,geesthacht
01,01053083,Lauenburg/Elbe,21481,10.554,53.374,lauenburg/elbe
01,01053090,Mölln,23879,10.691,53.63,mölln
01,01053100,Ratzeburg,23909,10.774,53.699,ratzeburg
01,01053116,Schwarzenbek,21493,10.478,53.503,schwarzenbek
01,01053129,Wentorf bei Hamburg,21465,10.252,53.491,wentorf bei hamburg
01,01053008,Behlendorf,23919,10.668,53.699,behlendorf
01,01053009,Berkenthin,23919,10.638,53.735,berkenthin
01,01053011,Bliestorf,23847,10.603,53.769,bliestorf
01,01053024,Düchelsdorf,23847,10.58,53.737,düchelsdorf
01,01053034,Göldenitz,23919,10.632,53.722,göldenitz
01,01053061,Kastorf,23847,10.57,53.749,kastorf
01,01053067,Klempau,23628,10.66,53.763,klempau
01,01053075,Krummesse,23628,10.642,53.78,krummesse
01,01053094,Niendorf bei Berkenthin,23919,10.626,53.702,niendorf bei berkenthin
01,01053103,Rondeshagen,23919,10.63,53.754,rondeshagen
01,01053120,Sierksrade,23847,10.6,53.737,sierksrade
01,01053002,Alt Mölln,23881,10.658,53.623,alt mölln
01,01053005,Bälau,23881,10.622,53.616,bälau
01,01053013,Borstorf,23881,10.564,53.613,borstorf
01,01053014,Breitenfelde,23881,10.633,53.605,breitenfelde
01,01053037,Grambek,23883,10.681,53.574,grambek
01,01053056,Hornbek,21514,10.649,53.559,hornbek
01,01053084,Lehmrade,23883,10.753,53.595,lehmrade
01,01053095,Niendorf/Stecknitz,23881,10.609,53.587,niendorf/stecknitz
01,01053113,Schretstaken,21493,10.554,53.589,schretstaken
01,01053125,Talkau,21493,10.569,53.577,talkau
01,01053134,Woltersdorf,21516,10.64,53.577,woltersdorf
01,01053010,Besenthal,23899,10.743,53.53,besenthal
01,01053015,Bröthen,21514,10.668,53.48,bröthen
01,01053020,Büchen,21514,10.616,53.481,büchen
01,01053029,Fitzen,21514,10.647,53.494,fitzen
01,01053035,Göttin,21514,10.703,53.534,göttin
01,01053046,Gudow,23899,10.772,53.555,gudow
01,01053048,Güster,21514,10.681,53.54,güster
01,01053064,Klein Pampau,21514,10.587,53.513,klein pampau
01,01053080,Langenlehsten,21514,10.74,53.5,langenlehsten
01,01053092,Müssen,21516,10.562,53.495,müssen
01,01053104,Roseburg,21514,10.625,53.531,roseburg
01,01053115,Schulendorf,21516,10.562,53.473,schulendorf
01,01053119,Siebeneichen,21514,10.619,53.511,siebeneichen
01,01053126,Tramm,21516,10.615,53.563,tramm
01,01053132,Witzeeze,21514,10.61,53.453,witzeeze
01,01053003,Aumühle,21521,10.313,53.528,aumühle
01,01053012,Börnsen,21039,10.286,53.477,börnsen
01,01053023,Dassendorf,21521,10.373,53.489,dassendorf
01,01053028,Escheburg,21039,10.309,53.467,escheburg
01,01053050,Hamwarde,21502,10.421,53.453,hamwarde
01,01053053,Hohenhorn,21526,10.368,53.476,hohenhorn
01,01053072,Kröppelshagen-Fahrendorf,21529,10.315,53.489,kröppelshagen-fahrendorf
01,01053131,Wiershop,21502,10.452,53.443,wiershop
01,01053133,Wohltorf,21521,10.291,53.517,wohltorf
01,01053135,Worth,21502,10.41,53.467,worth
01,01053006,Basedow,21483,10.584,53.416,basedow
01,01053019,Buchhorst,21481,10.568,53.385,buchhorst
01,01053022,Dalldorf,21483,10.611,53.436,dalldorf
01,01053058,Juliusburg,21483,10.506,53.417,juliusburg
01,01053073,Krüzen,21483,10.527,53.402,krüzen
01,01053074,Krukow,21483,10.478,53.419,krukow
01,01053082,Lanze,21483,10.604,53.386,lanze
01,01053087,Lütau,21483,10.545,53.436,lütau
01,01053111,Schnakenbek,21481,10.5,53.385,schnakenbek
01,01053128,Wangelau,21483,10.546,53.454,wangelau
01,01053001,Albsfelde,23909,10.694,53.68,albsfelde
01,01053004,Bäk,23909,10.787,53.716,bäk
01,01053016,Brunsmark,23883,10.75,53.617,brunsmark
01,01053018,Buchholz,23911,10.745,53.731,buchholz
01,01053026,Einhaus,23911,10.726,53.714,einhaus
01,01053030,Fredeburg,23909,10.728,53.674,fredeburg
01,01053033,Giesensdorf,23909,10.714,53.688,giesensdorf
01,01053040,Groß Disnack,23911,10.691,53.742,groß disnack
01,01053041,Groß Grönau,23627,10.75,53.801,groß grönau
01,01053043,Groß Sarau,23627,10.738,53.772,groß sarau
01,01053051,Harmsdorf,23911,10.726,53.7,harmsdorf
01,01053054,Hollenbek,23883,10.819,53.592,hollenbek
01,01053057,Horst,23883,10.771,53.625,horst
01,01053062,Kittlitz,23911,10.919,53.664,kittlitz
01,01053066,Klein Zecher,23883,10.873,53.577,klein zecher
01,01053078,Kulpin,23911,10.696,53.71,kulpin
01,01053088,Mechow,23909,10.802,53.718,mechow
01,01053093,Mustin,23911,10.886,53.685,mustin
01,01053098,Pogeez,23911,10.729,53.751,pogeez
01,01053102,Römnitz,23909,10.769,53.711,römnitz
01,01053107,Salem,23911,10.828,53.656,salem
01,01053110,Schmilau,23911,10.756,53.665,schmilau
01,01053117,Seedorf,23883,10.867,53.619,seedorf
01,01053123,Sterley,23883,10.818,53.62,sterley
01,01053136,Ziethen,23911,10.809,53.694,ziethen
01,01053007,Basthorst,21493,10.471,53.577,basthorst
01,01053017,Brunstorf,21524,10.426,53.492,brunstorf
01,01053021,Dahmker,22946,10.445,53.588,dahmker
01,01053027,Elmenhorst,21493,10.538,53.545,elmenhorst
01,01053031,Fuhlenhagen,21493,10.527,53.573,fuhlenhagen
01,01053036,Grabau,21493,10.52,53.514,grabau
01,01053042,Groß Pampau,21493,10.56,53.522,groß pampau
01,01053045,Grove,21493,10.492,53.528,grove
01,01053047,Gülzow,21483,10.491,53.442,gülzow
01,01053049,Hamfelde,22929,10.449,53.597,hamfelde
01,01053052,Havekost,21493,10.473,53.54,havekost
01,01053059,Kankelau,21514,10.568,53.549,kankelau
01,01053060,Kasseburg,22929,10.415,53.567,kasseburg
01,01053070,Köthel,22929,10.51,53.607,köthel
01,01053071,Kollow,21527,10.459,53.463,kollow
01,01053076,Kuddewörde,22958,10.402,53.587,kuddewörde
01,01053089,Möhnsen,21493,10.469,53.56,möhnsen
01,01053091,Mühlenrade,21493,10.488,53.596,mühlenrade
01,01053106,Sahms,21493,10.533,53.526,sahms
01,01053025,Duvensee,23898,10.568,53.693,duvensee
01,01053038,Grinau,23847,10.55,53.776,grinau
01,01053039,Groß Boden,23847,10.453,53.753,groß boden
01,01053044,Groß Schenkenberg,23860,10.565,53.793,groß schenkenberg
01,01053068,Klinkrade,23898,10.55,53.716,klinkrade
01,01053069,Koberg,23881,10.526,53.64,koberg
01,01053077,Kühsen,23898,10.616,53.683,kühsen
01,01053079,Labenz,23898,10.525,53.708,labenz
01,01053081,Lankau,23881,10.665,53.668,lankau
01,01053085,Linau,22959,10.468,53.644,linau
01,01053086,Lüchow,23898,10.53,53.691,lüchow
01,01053096,Nusse,23896,10.576,53.659,nusse
01,01053097,Panten,23896,10.62,53.665,panten
01,01053099,Poggensee,23896,10.58,53.64,poggensee
01,01053101,Ritzerau,23896,10.568,53.663,ritzerau
01,01053108,Sandesneben,23898,10.497,53.688,sandesneben
01,01053109,Schiphorst,23847,10.462,53.708,schiphorst
01,01053112,Schönberg,22929,10.433,53.677,schönberg
01,01053114,Schürensöhlen,23847,10.472,53.763,schürensöhlen
01,01053118,Siebenbäumen,23847,10.525,53.75,siebenbäumen
01,01053121,Sirksfelde,23898,10.51,53.665,sirksfelde
01,01053122,Steinhorst,23847,10.483,53.72,steinhorst
01,01053124,Stubben,23847,10.431,53.733,stubben
01,01053127,Walksfelde,23896,10.575,53.632,walksfelde
01,01053130,Wentorf (Amt Sandesneben),23898,10.475,53.677,wentorf (amt sandesneben)
01,01054033,Friedrichstadt,25840,9.088,54.373,friedrichstadt
01,01054056,Husum,25813,9.05,54.476,husum
01,01054108,Reußenköge,25821,8.918,54.602,reußenköge
01,01054138,Tönning,25832,8.943,54.32,tönning
01,01054168,Sylt,25980,8.324,54.893,sylt
01,01054035,Kirchspiel Garding,25836,8.792,54.322,kirchspiel garding
01,01054036,Garding,25836,8.778,54.328,garding
01,01054040,Grothusenkoog,25836,8.759,54.303,grothusenkoog
01,01054063,Katharinenheerd,25836,8.828,54.335,katharinenheerd
01,01054072,Kotzenbüll,25832,8.907,54.334,kotzenbüll
01,01054090,Norderfriedrichskoog,25870,8.894,54.4,norderfriedrichskoog
01,01054095,Oldenswort,25870,8.943,54.372,oldenswort
01,01054100,Osterhever,25836,8.766,54.385,osterhever
01,01054104,Poppenbüll,25836,8.761,54.362,poppenbüll
01,01054113,Sankt Peter-Ording,25826,8.64,54.302,sankt peter-ording
01,01054134,Tating,25881,8.709,54.325,tating
01,01054135,Tetenbüll,25882,8.828,54.352,tetenbüll
01,01054140,Tümlauer Koog,25881,8.69,54.348,tümlauer koog
01,01054145,Vollerwiek,25836,8.795,54.291,vollerwiek
01,01054148,Welt,25836,8.794,54.302,welt
01,01054150,Westerhever,25881,8.676,54.382,westerhever
01,01054046,Hörnum (Sylt),25997,8.287,54.757,hörnum (sylt)
01,01054061,Kampen (Sylt),25999,8.342,54.956,kampen (sylt)
01,01054078,List auf Sylt,25992,8.436,55.02,list auf sylt
01,01054149,Wenningstedt-Braderup (Sylt),25996,8.341,54.938,wenningstedt-braderup (sylt)
01,01054003,Ahrenviöl,25885,9.207,54.531,ahrenviöl
01,01054004,Ahrenviölfeld,25885,9.274,54.535,ahrenviölfeld
01,01054011,Behrendorf,25850,9.228,54.562,behrendorf
01,01054013,Bondelum,25850,9.267,54.557,bondelum
01,01054041,Haselund,25855,9.183,54.592,haselund
01,01054057,Immenstedt,25885,9.163,54.541,immenstedt
01,01054079,Löwenstedt,25864,9.175,54.622,löwenstedt
01,01054092,Norstedt,25884,9.129,54.588,norstedt
01,01054101,Oster-Ohrstedt,25885,9.227,54.515,oster-ohrstedt
01,01054118,Schwesing,25813,9.135,54.494,schwesing
01,01054123,Sollwitt,25884,9.228,54.595,sollwitt
01,01054144,Viöl,25884,9.181,54.569,viöl
01,01054152,Wester-Ohrstedt,25885,9.19,54.507,wester-ohrstedt
01,01054039,Gröde,25869,8.717,54.632,gröde
01,01054050,Hallig Hooge,25859,8.544,54.569,hallig hooge
01,01054074,Langeneß,25863,8.613,54.637,langeneß
01,01054103,Pellworm,25849,8.656,54.521,pellworm
01,01054005,Alkersum,25938,8.511,54.708,alkersum
01,01054015,Borgsum,25938,8.46,54.7,borgsum
01,01054025,Dunsum,25938,8.415,54.731,dunsum
01,01054083,Midlum,25938,8.519,54.715,midlum
01,01054085,Nebel,25946,8.354,54.651,nebel
01,01054087,Nieblum,25938,8.489,54.692,nieblum
01,01054089,Norddorf auf Amrum,25946,8.333,54.68,norddorf auf amrum
01,01054094,Oevenum,25938,8.531,54.71,oevenum
01,01054098,Oldsum,25938,8.448,54.732,oldsum
01,01054129,Süderende,25938,8.439,54.726,süderende
01,01054143,Utersum,25938,8.407,54.714,utersum
01,01054158,Witsum,25938,8.441,54.699,witsum
01,01054160,Wittdün auf Amrum,25946,8.393,54.627,wittdün auf amrum
01,01054163,Wrixum,25938,8.548,54.699,wrixum
01,01054164,Wyk auf Föhr,25938,8.567,54.691,wyk auf föhr
01,01054001,Achtrup,25917,9.028,54.789,achtrup
01,01054009,Aventoft,25927,8.822,54.901,aventoft
01,01054016,Bosbüll,25899,8.86,54.823,bosbüll
01,01054017,Braderup,25923,8.89,54.836,braderup
01,01054018,Bramstedtlund,25926,9.087,54.852,bramstedtlund
01,01054022,Dagebüll,25899,8.706,54.73,dagebüll
01,01054027,Ellhöft,25923,8.958,54.889,ellhöft
01,01054034,Friedrich-Wilhelm-Lübke-Koog,25924,8.632,54.862,friedrich-wilhelm-lübke-koog
01,01054048,Holm,25923,8.861,54.831,holm
01,01054055,Humptrup,25923,8.865,54.863,humptrup
01,01054062,Karlum,25926,8.975,54.829,karlum
01,01054065,Klanxbüll,25924,8.68,54.864,klanxbüll
01,01054068,Klixbüll,25899,8.882,54.805,klixbüll
01,01054073,Ladelund,25926,9.025,54.841,ladelund
01,01054076,Leck,25917,8.975,54.772,leck
01,01054077,Lexgaard,25923,8.943,54.832,lexgaard
01,01054086,Neukirchen,25927,8.734,54.869,neukirchen
01,01054088,Niebüll,25899,8.829,54.788,niebüll
01,01054109,Risum-Lindholm,25920,8.861,54.759,risum-lindholm
01,01054110,Rodenäs,25924,8.7,54.888,rodenäs
01,01054124,Sprakebüll,25917,9.077,54.776,sprakebüll
01,01054125,Stadum,25917,9.05,54.736,stadum
01,01054126,Stedesand,25920,8.926,54.738,stedesand
01,01054131,Süderlügum,25923,8.908,54.872,süderlügum
01,01054136,Tinningstedt,25917,8.93,54.811,tinningstedt
01,01054142,Uphusum,25923,8.85,54.842,uphusum
01,01054154,Westre,25926,8.988,54.857,westre
01,01054165,Galmsbüll,25899,8.769,54.767,galmsbüll
01,01054166,Emmelsbüll-Horsbüll,25924,8.685,54.822,emmelsbüll-horsbüll
01,01054167,Enge-Sande,25917,8.97,54.733,enge-sande
01,01054007,Arlewatt,25860,9.083,54.539,arlewatt
01,01054023,Drage,25878,9.162,54.354,drage
01,01054026,Elisabeth-Sophien-Koog,25845,8.88,54.51,elisabeth-sophien-koog
01,01054032,Fresendelf,25876,9.249,54.393,fresendelf
01,01054042,Hattstedt,25856,9.025,54.528,hattstedt
01,01054043,Hattstedtermarsch,25856,8.975,54.549,hattstedtermarsch
01,01054052,Horstedt,25860,9.069,54.526,horstedt
01,01054054,Hude,25876,9.216,54.387,hude
01,01054070,Koldenbüttel,25840,9.068,54.385,koldenbüttel
01,01054084,Mildstedt,25866,9.094,54.463,mildstedt
01,01054091,Nordstrand,25845,8.868,54.487,nordstrand
01,01054096,Oldersbek,25873,9.167,54.446,oldersbek
01,01054097,Olderup,25860,9.112,54.538,olderup
01,01054099,Ostenfeld (Husum),25872,9.231,54.463,ostenfeld (husum)
01,01054105,Ramstedt,25876,9.167,54.4,ramstedt
01,01054106,Rantrum,25873,9.13,54.441,rantrum
01,01054116,Schwabstedt,25876,9.185,54.396,schwabstedt
01,01054119,Seeth,25878,9.163,54.366,seeth
01,01054120,Simonsberg,25813,8.972,54.437,simonsberg
01,01054130,Süderhöft,25876,9.242,54.382,süderhöft
01,01054132,Südermarsch,25813,9.082,54.426,südermarsch
01,01054141,Uelvesbüll,25889,8.935,54.415,uelvesbüll
01,01054156,Winnert,25887,9.201,54.433,winnert
01,01054157,Wisch,25876,9.154,54.409,wisch
01,01054159,Wittbek,25872,9.204,54.473,wittbek
01,01054161,Witzwort,25889,8.984,54.399,witzwort
01,01054162,Wobbenbüll,25856,8.993,54.53,wobbenbüll
01,01054002,Ahrenshöft,25853,9.07,54.564,ahrenshöft
01,01054006,Almdorf,25821,9.016,54.579,almdorf
01,01054010,Bargum,25842,8.963,54.705,bargum
01,01054012,Bohmstedt,25853,9.044,54.581,bohmstedt
01,01054014,Bordelum,25852,8.925,54.636,bordelum
01,01054019,Bredstedt,25821,8.961,54.62,bredstedt
01,01054020,Breklum,25821,8.982,54.605,breklum
01,01054024,Drelsdorf,25853,9.041,54.606,drelsdorf
01,01054037,Goldebek,25862,9.146,54.679,goldebek
01,01054038,Goldelund,25862,9.107,54.678,goldelund
01,01054045,Högel,25858,9.057,54.644,högel
01,01054059,Joldelund,25862,9.14,54.653,joldelund
01,01054071,Kolkerheide,25862,9.131,54.62,kolkerheide
01,01054075,Langenhorn,25842,8.926,54.676,langenhorn
01,01054080,Lütjenholm,25842,9.022,54.684,lütjenholm
01,01054093,Ockholm,25842,8.828,54.665,ockholm
01,01054121,Sönnebüll,25821,8.996,54.631,sönnebüll
01,01054128,Struckum,25821,8.994,54.589,struckum
01,01054146,Vollstedt,25821,9.033,54.624,vollstedt
01,01055001,Ahrensbök,23623,10.573,54.011,ahrensbök
01,01055004,Bad Schwartau,23611,10.696,53.92,bad schwartau
01,01055007,Bosau,23715,10.43,54.104,bosau
01,01055010,Dahme,23743,11.082,54.224,dahme
01,01055012,Eutin,23701,10.615,54.139,eutin
01,01055016,Grömitz,23743,10.961,54.149,grömitz
01,01055018,Grube,23743,11.036,54.232,grube
01,01055021,Heiligenhafen,23774,10.975,54.373,heiligenhafen
01,01055025,Kellenhusen (Ostsee),23743,11.06,54.191,kellenhusen (ostsee)
01,01055028,Malente,23714,10.555,54.171,malente
01,01055032,Neustadt in Holstein,23730,10.816,54.106,neustadt in holstein
01,01055033,Oldenburg in Holstein,23758,10.888,54.293,oldenburg in holstein
01,01055035,Ratekau,23626,10.735,53.948,ratekau
01,01055040,Stockelsdorf,23617,10.65,53.889,stockelsdorf
01,01055041,Süsel,23701,10.718,54.077,süsel
01,01055042,Timmendorfer Strand,23669,10.771,53.996,timmendorfer strand
01,01055044,Scharbeutz,23683,10.75,54.023,scharbeutz
01,01055046,Fehmarn,23769,11.12,54.478,fehmarn
01,01055014,Göhl,23758,10.942,54.285,göhl
01,01055015,Gremersdorf,23758,10.928,54.333,gremersdorf
01,01055017,Großenbrode,23775,11.084,54.37,großenbrode
01,01055022,Heringsdorf,23777,11.004,54.3,heringsdorf
01,01055031,Neukirchen,23779,11.015,54.324,neukirchen
01,01055043,Wangels,23758,10.764,54.272,wangels
01,01055006,Beschendorf,23738,10.873,54.183,beschendorf
01,01055011,Damlos,23738,10.908,54.243,damlos
01,01055020,Harmsdorf,23738,10.829,54.244,harmsdorf
01,01055023,Kabelhorst,23738,10.921,54.216,kabelhorst
01,01055027,Lensahn,23738,10.883,54.218,lensahn
01,01055029,Manhagen,23738,10.914,54.195,manhagen
01,01055036,Riepsdorf,23738,10.97,54.225,riepsdorf
01,01055002,Altenkrempe,23730,10.826,54.133,altenkrempe
01,01055024,Kasseedorf,23717,10.72,54.165,kasseedorf
01,01055037,Schashagen,23730,10.884,54.134,schashagen
01,01055038,Schönwalde am Bungsberg,23744,10.753,54.187,schönwalde am bungsberg
01,01055039,Sierksdorf,23730,10.768,54.066,sierksdorf
01,01056002,Barmstedt,25355,9.769,53.79,barmstedt
01,01056005,Bönningstedt,25474,9.906,53.662,bönningstedt
01,01056015,Elmshorn,25335,9.655,53.755,elmshorn
01,01056018,Halstenbek,25469,9.838,53.634,halstenbek
01,01056021,Hasloh,25474,9.912,53.694,hasloh
01,01056025,Helgoland,27498,7.889,54.182,helgoland
01,01056039,Pinneberg,25421,9.793,53.661,pinneberg
01,01056041,Quickborn,25451,9.898,53.729,quickborn
01,01056043,Rellingen,25462,9.83,53.652,rellingen
01,01056044,Schenefeld,22869,9.822,53.601,schenefeld
01,01056048,Tornesch,25436,9.719,53.698,tornesch
01,01056049,Uetersen,25436,9.662,53.684,uetersen
01,01056050,Wedel,22880,9.705,53.577,wedel
01,01056029,Klein Nordende,25336,9.654,53.72,klein nordende
01,01056030,Klein Offenseth-Sparrieshoop,25365,9.69,53.805,klein offenseth-sparrieshoop
01,01056031,Kölln-Reisiek,25337,9.705,53.759,kölln-reisiek
01,01056033,Seester,25370,9.598,53.718,seester
01,01056042,Raa-Besenbek,25335,9.598,53.748,raa-besenbek
01,01056045,Seestermühe,25371,9.566,53.704,seestermühe
01,01056046,Seeth-Ekholt,25337,9.733,53.737,seeth-ekholt
01,01056019,Haselau,25489,9.624,53.661,haselau
01,01056020,Haseldorf,25489,9.598,53.635,haseldorf
01,01056027,Hetlingen,25491,9.635,53.608,hetlingen
01,01056006,Bokel,25364,9.734,53.864,bokel
01,01056010,Brande-Hörnerkirchen,25364,9.714,53.853,brande-hörnerkirchen
01,01056038,Osterhorn,25364,9.699,53.869,osterhorn
01,01056051,Westerhorn,25364,9.682,53.858,westerhorn
01,01056001,Appen,25482,9.743,53.66,appen
01,01056016,Groß Nordende,25436,9.65,53.702,groß nordende
01,01056023,Heidgraben,25436,9.681,53.709,heidgraben
01,01056024,Heist,25492,9.657,53.655,heist
01,01056028,Holm,25488,9.672,53.622,holm
01,01056036,Moorrege,25436,9.659,53.668,moorrege
01,01056037,Neuendeich,25436,9.6,53.676,neuendeich
01,01056003,Bevern,25355,9.771,53.756,bevern
01,01056004,Bilsen,25485,9.876,53.77,bilsen
01,01056008,Bokholt-Hanredder,25335,9.727,53.782,bokholt-hanredder
01,01056011,Bullenkuhlen,25355,9.752,53.769,bullenkuhlen
01,01056014,Ellerhoop,25373,9.771,53.728,ellerhoop
