id,name,city,council,date,value,lat,lon,year,mean,kind,area
20060208,VI/20   VERSMOLD,Versmold,Detmold,2016-04-14,39.8,52.043,8.0933,2016,7.1,GW-Messstelle,Acker
73779817,WBV THOMASBERG P 15,Königswinter,Köln,2016-04-12,61.9,50.7066,7.2551,2016,76.1,GW-Messstelle,Grünland
73779210,WBV THOMASBERG P 9,Königswinter,Köln,2016-04-12,34.1,50.7043,7.2329,2016,35.3,GW-Messstelle,"bebaut, besiedelt"
70202515,LGD KALDAUEN MUEHLE,Siegburg,Köln,2016-04-11,8.4,50.7988,7.2403,2016,9.7,GW-Messstelle,Wald
73779118,WBV THOMASBERG P 8,Königswinter,Köln,2016-04-07,10.6,50.7069,7.2372,2016,14.4,GW-Messstelle,Wald
70201419,LGD NPLEIS Hauptstr,Sankt Augustin,Köln,2016-04-05,19.0,50.7704,7.2033,2016,21.0,GW-Messstelle,"bebaut, besiedelt"
70204410,LGD Siegb. Berl.Pl.,Siegburg,Köln,2016-04-05,22.1,50.7952,7.2004,2016,25.0,GW-Messstelle,"bebaut, besiedelt"
10406347,Overhuesallee P 4,Düren,Köln,2016-04-04,11.7,50.7923,6.4743,2016,11.7,GW-Messstelle,Grünland
10406359,Overhuesallee P 5,Düren,Köln,2016-04-04,9.4,50.7909,6.4781,2016,9.4,GW-Messstelle,"bebaut, besiedelt"
10406360,Overhuesallee P 6,Düren,Köln,2016-04-04,7.4,50.791,6.4789,2016,7.4,GW-Messstelle,"bebaut, besiedelt"
10406372,Overhuesallee P 7,Düren,Köln,2016-04-04,1.0,50.7895,6.478,2016,1.0,GW-Messstelle,"bebaut, besiedelt"
10406396,Overhuesallee P 9,Düren,Köln,2016-04-04,13.1,50.7881,6.4745,2016,13.1,GW-Messstelle,"bebaut, besiedelt"
10406402,Overhuesallee P 10,Düren,Köln,2016-04-04,23.8,50.789,6.4707,2016,23.8,GW-Messstelle,"bebaut, besiedelt"
10406335,Overhuesallee P 3,Düren,Köln,2016-04-04,7.4,50.7918,6.4777,2016,7.4,GW-Messstelle,"bebaut, besiedelt"
70201316,LGD Menden Siegstr.,Sankt Augustin,Köln,2016-04-04,37.2,50.7816,7.1689,2016,38.7,GW-Messstelle,Acker
70201810,LGD HANGEL.FRIEDHOF,Sankt Augustin,Köln,2016-04-04,21.2,50.7638,7.1653,2016,26.4,GW-Messstelle,"bebaut, besiedelt"
70276018,LGD BN-RUENGSDORF,Bonn,Köln,2016-03-29,35.8,50.6798,7.1741,2016,38.3,GW-Messstelle,"bebaut, besiedelt"
73737288,WG GROSSHAMBERG QF,Burscheid,Köln,2016-03-24,41.2,51.0786,7.0693,2016,36.3,gefasste Quelle,Grünland
76734985,PGHM.WELTERSB. SS,Leichlingen (Rhld.),Köln,2016-03-24,48.7,51.111,7.0768,2016,58.5,Sammelschacht,Acker
76956805,Westermann Lev EB 9,Leverkusen,Köln,2016-03-24,20.8,51.0601,7.0275,2016,21.3,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
76727609,KRONENBG. LEICHL EB,Leichlingen (Rhld.),Köln,2016-03-24,1.3,51.1098,7.0027,2016,5.7,Schachtbrunnen,"bebaut, besiedelt"
73726000,IFANG EB,Ruppichteroth,Köln,2016-03-23,12.4,50.8394,7.496,2016,11.8,Schachtbrunnen,Grünland
100135020,PH1002   PAEPINGHSN,Minden,Detmold,2016-03-23,25.7,52.3201,8.9803,2016,28.3,GW-Messstelle,Acker
73775484,WG ROELEFELD,Waldbröl,Köln,2016-03-23,7.5,50.9229,7.6259,2016,9.2,gefasste Quelle,Wald
73726680,GIESSELBACH QF,Ruppichteroth,Köln,2016-03-23,17.7,50.8593,7.4616,2016,21.3,gefasste Quelle,Wald
100140920,BN 1     BASTAUNIED,Minden,Detmold,2016-03-23,1.4,52.2886,8.8518,2016,2.5,GW-Messstelle,Acker
73725900,GUT OMMEROTH EB,Windeck,Köln,2016-03-23,1.3,50.8337,7.561,2016,1.6,Schachtbrunnen,Wald
10202821,Orsbeck,Wassenberg,Köln,2016-03-17,101.8,51.0885,6.1656,2016,124.1,GW-Messstelle,Acker
10201282,OERATH,Erkelenz,Köln,2016-03-17,66.4,51.0969,6.3016,2016,49.9,GW-Messstelle,"bebaut, besiedelt"
70200816,LGD Widdig GEW 115,Bornheim,Köln,2016-03-15,19.2,50.7977,7.0226,2016,15.8,GW-Messstelle,"bebaut, besiedelt"
70201213,LGD Widdig GEW 132,Bornheim,Köln,2016-03-15,53.2,50.7882,7.0105,2016,63.2,GW-Messstelle,Acker
73725687,WBV GeilshsnStollen,Windeck,Köln,2016-03-14,1.6,50.7723,7.6326,2016,1.7,Sickerstollen,Grünland
73725500,WBV WILBERHOFEN EB,Windeck,Köln,2016-03-14,13.7,50.8051,7.5363,2016,16.0,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
73725780,GEM.WINDECK,Windeck,Köln,2016-03-14,15.0,50.7868,7.6112,2016,18.5,gefasste Quelle,"bebaut, besiedelt"
80301721,FLUGPLATZ       320,Goch,Düsseldorf,2016-03-08,75.2,51.6914,6.109,2016,95.0,GW-Messstelle,Acker
73726280,WLV VELKEN QF,Ruppichteroth,Köln,2016-03-08,6.6,50.8423,7.5203,2016,3.3,gefasste Quelle,Wald
73726382,HUWIL-WERKE,Ruppichteroth,Köln,2016-03-08,19.0,50.846,7.4876,2016,18.8,Sickerstollen,"bebaut, besiedelt"
80303183,ERVSCHERWEG     381,Goch,Düsseldorf,2016-03-08,106.2,51.6795,6.1353,2016,99.0,GW-Messstelle,Acker
80302518,WILLICH   FESTPLATZ,Willich,Düsseldorf,2016-03-07,35.4,51.2651,6.543,2016,39.9,GW-Messstelle,Grünland
94160740,Quelle Kallenhardt,Rüthen,Arnsberg,2016-03-07,20.4,51.4527,8.4375,2016,31.7,gefasste Quelle,Acker
94160089,Quelle Rißnei,Rüthen,Arnsberg,2016-03-07,36.7,51.5058,8.4652,2016,39.1,gefasste Quelle,Acker
94160739,Quelle Altenrüthen,Rüthen,Arnsberg,2016-03-07,6.2,51.4922,8.4088,2016,12.4,ungefasste Quelle,Acker
80303262,DAIMLERSTRASSE  389,Neuss,Düsseldorf,2016-03-07,33.6,51.2263,6.6628,2016,29.9,GW-Messstelle,"bebaut, besiedelt"
10409038,Schevenquelle,Kall,Köln,2016-03-07,53.1,50.5623,6.5887,2016,53.4,gefasste Quelle,Acker
76809201,TUFFI SUELZ-EB,Kürten,Köln,2016-03-02,1.6,51.0075,7.2818,2016,1.7,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
10202791,LOVERICH,Baesweiler,Köln,2016-02-29,84.1,50.9347,6.1904,2016,94.7,GW-Messstelle,"bebaut, besiedelt"
11002268,Brachelen Sp Pl,Hückelhoven,Köln,2016-02-29,44.2,51.0089,6.243,2016,50.9,GW-Messstelle,"bebaut, besiedelt"
86454328,E Chorbusch Br.1,Dormagen,Düsseldorf,2016-02-23,5.0,51.0523,6.8037,2016,3.7,Vertikalfilterbrunnen (Bohrbrunnen),Wald
100748454,KS 5 QU  Kalld.Satl,Kalletal,Detmold,2016-02-17,34.1,52.1381,8.9683,2016,31.6,gefasste Quelle,Wald
24170150,Hederquelle,Salzkotten,Detmold,2016-02-17,30.1,51.6536,8.6007,2016,23.1,ungefasste Quelle,Acker
24180920,Lippe-Quelle,Bad Lippspringe,Detmold,2016-02-17,22.1,51.7817,8.8226,2016,18.8,ungefasste Quelle,Acker
106500053,PIV33 QU PIVITSHEID,Detmold,Detmold,2016-02-17,14.6,51.9317,8.7663,2016,13.6,ungefasste Quelle,Wald
24180166,Qu Maspern-Pader,Paderborn,Detmold,2016-02-17,29.2,51.7222,8.7517,2016,26.1,gefasste Quelle,Acker
24180919,Jordanquelle,Bad Lippspringe,Detmold,2016-02-17,22.6,51.7846,8.826,2016,20.5,ungefasste Quelle,Acker
24180087,Storchenquelle,Borchen,Detmold,2016-01-28,34.1,51.6612,8.7377,2016,30.3,ungefasste Quelle,Acker
80301551,GRUNEWALD       303,Goch,Düsseldorf,2016-01-28,27.0,51.7222,6.0416,2016,25.4,GW-Messstelle,Wald
26500012,Q 25 Antonius Neuh,Bad Driburg,Detmold,2016-01-28,15.9,51.6859,9.0157,2016,17.4,ungefasste Quelle,Grünland
26500140,Q 18 Gehrden,Brakel,Detmold,2016-01-28,29.6,51.6458,9.1385,2016,29.0,ungefasste Quelle,Grünland
24180026,QU Gellinghausen,Borchen,Detmold,2016-01-28,29.6,51.6384,8.7427,2016,26.9,ungefasste Quelle,Acker
80301502,SCHOTTHEIDE     298,Kranenburg,Düsseldorf,2016-01-28,48.7,51.7607,6.0437,2016,51.6,GW-Messstelle,Acker
26500139,Q 23 NEUENH NETHE,Bad Driburg,Detmold,2016-01-28,19.0,51.6759,8.9978,2016,18.0,ungefasste Quelle,"bebaut, besiedelt"
80300376,MÜLHAUSEN   Nr00/91,Grefrath,Düsseldorf,2016-01-27,36.3,51.3532,6.3684,2016,34.4,GW-Messstelle,Grünland
16003998,AC GOLF-CLUB BR/Peg,"Aachen, Stadt",Köln,2016-01-27,23.0,50.7834,6.0301,2016,24.8,GW-Messstelle,Grünland
10409658,Pferdekopfquelle,Kall,Köln,2016-01-27,31.9,50.5175,6.5352,2016,36.0,gefasste Quelle,Wald
11050020,Burg Veynau Zus 347,Euskirchen,Köln,2016-01-27,4.1,50.64,6.7207,2016,3.4,Schachtbrunnen,Wald
80300364,STEVESHOF,Kempen,Düsseldorf,2016-01-27,84.1,51.3655,6.3819,2016,60.4,GW-Messstelle,Acker
80302040,VENNHEIDE,Willich,Düsseldorf,2016-01-26,61.9,51.2702,6.4493,2016,65.4,GW-Messstelle,Acker
11007023,Vussem Zus,Mechernich,Köln,2016-01-26,79.6,50.5659,6.6638,2016,87.8,Schachtbrunnen,"bebaut, besiedelt"
26500036,Q 55 Bredenborn,Marienmünster,Detmold,2016-01-26,38.9,51.8099,9.179,2016,41.1,ungefasste Quelle,Acker
106500028,LUEG4 QU LUEGDE,Lügde,Detmold,2016-01-26,33.6,51.9563,9.2142,2016,32.0,ungefasste Quelle,Wald
80200953,BOCKERT         183,Viersen,Düsseldorf,2016-01-26,79.6,51.2382,6.3814,2016,74.8,GW-Messstelle,Acker
26500115,Q11A Ottbergen,Höxter,Detmold,2016-01-26,18.6,51.7175,9.2678,2016,16.5,ungefasste Quelle,Acker
11006985,Kall Zus,Kall,Köln,2016-01-26,5.3,50.5453,6.5643,2016,9.0,Schachtbrunnen,"bebaut, besiedelt"
80301277,CLOERATH        275,Viersen,Düsseldorf,2016-01-26,1.0,51.278,6.4184,2016,1.9,GW-Messstelle,Grünland
16001606,Br. Heres,Euskirchen,Köln,2016-01-26,106.2,50.6788,6.8499,2016,102.7,Vertikalfilterbrunnen (Bohrbrunnen),Acker
10409014,Ahrquelle,Blankenheim,Köln,2016-01-25,15.0,50.4381,6.6495,2016,17.7,gefasste Quelle,"bebaut, besiedelt"
80301540,KARTENSP.WEG    302,Kranenburg,Düsseldorf,2016-01-25,23.5,51.7332,6.0267,2016,26.1,GW-Messstelle,Wald
10410193,Vellerhofquelle,Blankenheim,Köln,2016-01-25,15.5,50.3934,6.6984,2016,16.6,gefasste Quelle,Acker
10410090,Gertrudenquelle,Dahlem,Köln,2016-01-25,12.4,50.4062,6.5425,2016,13.6,gefasste Quelle,Acker
10410041,Klosterquelle,Dahlem,Köln,2016-01-25,26.5,50.3933,6.5176,2016,27.2,ungefasste Quelle,Wald
10409622,Ursprungsquelle,Dahlem,Köln,2016-01-25,12.4,50.3889,6.542,2016,13.6,gefasste Quelle,"bebaut, besiedelt"
80301514,GRAFWEGEN       299,Kranenburg,Düsseldorf,2016-01-25,48.7,51.7492,5.9577,2016,39.7,GW-Messstelle,Wald
80302646,HOENSLAERSMÜHLE,Kevelaer,Düsseldorf,2016-01-22,53.1,51.5698,6.3207,2016,50.8,GW-Messstelle,Grünland
80301010,ALTWETTENER WEG 249,Kevelaer,Düsseldorf,2016-01-22,53.1,51.5902,6.298,2016,62.1,GW-Messstelle,Acker
10409488,Erftquelle,Nettersheim,Köln,2016-01-21,30.5,50.4999,6.7329,2016,31.9,ungefasste Quelle,Grünland
10410077,Heilsteinquelle,Schleiden,Köln,2016-01-21,0.4,50.574,6.4078,2016,9.9,Vertikalfilterbrunnen (Bohrbrunnen),Wald
10407777,WGA Pleushütte,Simmerath,Köln,2016-01-21,8.0,50.577,6.3722,2016,8.8,gefasste Quelle,Wald
80301885,HÜLS  PARKPL.   336,Krefeld,Düsseldorf,2016-01-21,5.3,51.3766,6.518,2016,13.9,GW-Messstelle,"bebaut, besiedelt"
36485779,SW DUISBURG P419a,Düsseldorf,Düsseldorf,2016-01-21,0.1,51.3218,6.8019,2016,0.6,GW-Messstelle,Wald
10409415,Aldericusquelle,Zülpich,Köln,2016-01-21,92.9,50.709,6.6224,2016,71.2,gefasste Quelle,Acker
10409865,Hermann-Josef-Quell,Kall,Köln,2016-01-21,10.6,50.5078,6.5616,2016,16.6,gefasste Quelle,Wald
36487491,SW Duisburg 2M303a,Düsseldorf,Düsseldorf,2016-01-21,9.3,51.3269,6.7481,2016,10.2,GW-Messstelle,Acker
10409051,Siebenquellen Süd,"Aachen, Stadt",Köln,2016-01-20,13.7,50.7874,6.0395,2016,14.4,gefasste Quelle,Grünland
10409063,Quelle Kinzweiler,Eschweiler,Köln,2016-01-20,44.2,50.8421,6.2203,2016,45.4,ungefasste Quelle,Acker
10409695,Gouleyquelle,Würselen,Köln,2016-01-20,9.3,50.8334,6.1073,2016,12.9,gefasste Quelle,Wald
10409671,Großquelle,Roetgen,Köln,2016-01-20,3.9,50.6961,6.2422,2016,5.2,gefasste Quelle,Wald
10409040,Pionierquelle,"Aachen, Stadt",Köln,2016-01-20,48.7,50.7366,6.099,2016,58.1,gefasste Quelle,Wald
30302857,Hild-Auf dem Sand,Hilden,Düsseldorf,2016-01-19,4.4,51.1746,6.9159,2016,9.1,GW-Messstelle,"bebaut, besiedelt"
30000075,Düss-Schloß Garath,Düsseldorf,Düsseldorf,2016-01-19,0.1,51.1403,6.9124,2016,0.8,GW-Messstelle,Wald
30302584,Lang-Heinenbusch,Langenfeld (Rhld.),Düsseldorf,2016-01-19,9.7,51.1285,6.9627,2016,12.1,GW-Messstelle,"bebaut, besiedelt"
80301150,ELMPTER BRUCH   263,Niederkrüchten,Düsseldorf,2016-01-08,4.4,51.2221,6.1024,2016,6.5,GW-Messstelle,Wald
80201623,LELOH WALD 218,Mönchengladbach,Düsseldorf,2016-01-08,57.5,51.1897,6.3195,2016,59.2,GW-Messstelle,Wald
80300789,HOLTMÜHLE 223,Mönchengladbach,Düsseldorf,2016-01-08,29.6,51.1529,6.3021,2016,38.6,GW-Messstelle,Acker
80300996,NIERSKANAL      247,Geldern,Düsseldorf,2016-01-07,33.2,51.5243,6.2773,2016,39.8,GW-Messstelle,Acker
80301022,SCHRAEVELEN     250,Kevelaer,Düsseldorf,2016-01-07,57.5,51.5973,6.2648,2016,62.1,GW-Messstelle,Acker
80303237,SPORTPLATZ      386,Geldern,Düsseldorf,2016-01-07,36.7,51.5291,6.3027,2016,42.8,GW-Messstelle,Acker
32502643,UWB-Ddorf 00213,Düsseldorf,Düsseldorf,2016-01-06,146.0,51.1546,6.8092,2016,106.4,Vertikalfilterbrunnen (Bohrbrunnen),Acker
80200801,NIEVENHEIM      167,Dormagen,Düsseldorf,2016-01-06,21.2,51.1184,6.7771,2016,21.7,GW-Messstelle,"bebaut, besiedelt"
94150448,Stollen  Wehrstapel,Meschede,Arnsberg,2015-12-22,16.0,51.3452,8.3417,2015,19.6,Sickerstollen,Wald
219674310,Flamersheim,Euskirchen,Köln,2015-12-21,2.4,50.63,6.8402,2015,0.8,GW-Messstelle,Acker
76849211,DN SCHLEBUSCH 1,Leverkusen,Köln,2015-12-18,17.2,51.0248,7.0227,2015,15.4,GW-Messstelle,"bebaut, besiedelt"
10408241,WASSERDELL MISCHW.,Dahlem,Köln,2015-12-17,8.8,50.3889,6.5653,2015,7.7,Sammelschacht,Wald
94160107,Bullerteichquelle,Warstein,Arnsberg,2015-12-17,16.0,51.4482,8.3565,2015,16.2,Sammelschacht,"bebaut, besiedelt"
60070109,HS 18,Dorsten,Münster,2015-12-17,111.1,51.7561,6.9284,2015,103.2,GW-Messstelle,Wald
60220478,HS/47 -OESTRICH-,Raesfeld,Münster,2015-12-17,7.1,51.762,6.8984,2015,3.8,GW-Messstelle,Acker
279483910,Rheinbach2,Rheinbach,Köln,2015-12-16,37.8,50.6295,6.9539,2015,43.8,GW-Messstelle,"bebaut, besiedelt"
30302079,Rem-Erdelenstraße,Remscheid,Düsseldorf,2015-12-16,26.1,51.1925,7.1928,2015,24.4,GW-Messstelle,"bebaut, besiedelt"
94160594,Jacobsquellen,Schmallenberg,Arnsberg,2015-12-15,8.7,51.2011,8.4052,2015,7.8,gefasste Quelle,Wald
219675119,Wildnis,,,2015-12-15,0.9,50.8895,6.0974,2015,0.3,GW-Messstelle,"bebaut, besiedelt"
24170070,QU 1 Leiberg Bueren,Wünnenberg,Detmold,2015-12-15,48.0,51.526,8.6655,2015,45.0,gefasste Quelle,Acker
10407339,NachtigFetisschacht,Stolberg (Rhld.),Köln,2015-12-14,4.4,50.7466,6.2546,2015,6.4,Schachtbrunnen,Wald
10407212,MARMAGEN QUELLE,Nettersheim,Köln,2015-12-14,12.3,50.475,6.5672,2015,13.7,Sammelschacht,Wald
42064697,LINEG_2663H,Moers,Düsseldorf,2015-12-14,15.2,51.4788,6.617,2015,12.0,GW-Messstelle,"bebaut, besiedelt"
10408216,"WW Kall, Br. 1",Kall,Köln,2015-12-14,15.0,50.5476,6.5462,2015,15.3,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
10407340,WGA Mariaschacht,Stolberg (Rhld.),Köln,2015-12-14,8.2,50.7411,6.2439,2015,8.9,Schachtbrunnen,"bebaut, besiedelt"
10404491,Hastenrath  Br. 6,Eschweiler,Köln,2015-12-14,0.5,50.7957,6.2986,2015,0.5,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
94150461,Que 2129 Plackweg,Meschede,Arnsberg,2015-12-14,5.6,51.4049,8.2278,2015,4.1,ungefasste Quelle,Wald
94150242,Br Lattenberg,Arnsberg,Arnsberg,2015-12-14,1.3,51.4083,8.1908,2015,1.0,Vertikalfilterbrunnen (Bohrbrunnen),Wald
42065604,LINEG_2748-1H,Kamp-Lintfort,Düsseldorf,2015-12-14,11.0,51.4984,6.5312,2015,13.9,GW-Messstelle,"bebaut, besiedelt"
279480015,Blatzheim2,Kerpen,Köln,2015-12-11,73.0,50.8443,6.6274,2015,70.2,GW-Messstelle,Acker
32032006,UWB-Ddorf 00572,Düsseldorf,Düsseldorf,2015-12-11,13.5,51.2586,6.8045,2015,17.9,GW-Messstelle,"bebaut, besiedelt"
100720341,PW 4 BR  WIETERSHM,Petershagen,Detmold,2015-12-11,30.0,52.3423,8.9713,2015,34.1,Vertikalfilterbrunnen (Bohrbrunnen),Acker
10410004,Lachbachquelle,Bad Münstereifel,Köln,2015-12-10,10.9,50.5117,6.8838,2015,11.8,ungefasste Quelle,Wald
110040247,IV/24 WALTRUP,Altenberge,Münster,2015-12-10,1.3,52.0024,7.4886,2015,2.8,GW-Messstelle,Acker
42011097,LINEG_1251,Moers,Düsseldorf,2015-12-10,45.0,51.5131,6.6112,2015,75.3,GW-Messstelle,Acker
10409610,Leukersbergquelle,Blankenheim,Köln,2015-12-10,15.2,50.4534,6.7404,2015,16.9,gefasste Quelle,Grünland
42065100,LINEG_2704,Alpen,Düsseldorf,2015-12-09,17.6,51.5676,6.5332,2015,13.4,GW-Messstelle,Grünland
42065264,LINEG_2719,Kamp-Lintfort,Düsseldorf,2015-12-09,45.0,51.5306,6.5651,2015,44.4,GW-Messstelle,Wald
219480618,Eschw.Ue.F,Nörvenich,Köln,2015-12-09,59.3,50.8114,6.5829,2015,62.8,GW-Messstelle,Acker
10409270,Sülchesbachquelle,Nettersheim,Köln,2015-12-09,14.8,50.4853,6.7382,2015,17.9,gefasste Quelle,Grünland
219972011,Owichter.,Euskirchen,Köln,2015-12-09,125.2,50.6918,6.7436,2015,88.6,GW-Messstelle,Acker
119011049,Stadt MS T 18 F,Münster,Münster,2015-12-09,1.3,51.9668,7.6276,2015,2.2,GW-Messstelle,"bebaut, besiedelt"
94160090,Lörmecke-Quelle,Rüthen,Arnsberg,2015-12-09,16.0,51.4459,8.3964,2015,16.8,Sickerstollen,Wald
219976417,Euenheim 1,Euskirchen,Köln,2015-12-08,17.4,50.654,6.7659,2015,28.5,GW-Messstelle,Acker
110200457,TE/45 Püsselbüren,Ibbenbüren,Münster,2015-12-08,32.3,52.3056,7.6587,2015,45.5,GW-Messstelle,Acker
110200135,TE/13-LAGGENBECK-,Ibbenbüren,Münster,2015-12-08,81.9,52.2538,7.7702,2015,90.4,GW-Messstelle,Acker
110200160,TE/16 -UTHUISEN-,Hörstel,Münster,2015-12-08,120.8,52.3131,7.5396,2015,126.5,GW-Messstelle,Acker
110070094,VII/9 -ALBERSLOH-,Sendenhorst,Münster,2015-12-08,146.5,51.8691,7.7133,2015,102.1,GW-Messstelle,Acker
110200251,TE/25 IBBENBUEREN,Ibbenbüren,Münster,2015-12-08,183.6,52.2831,7.6663,2015,142.5,GW-Messstelle,Acker
219483218,Nörvenich 2,Nörvenich,Köln,2015-12-08,187.6,50.8031,6.6466,2015,160.2,GW-Messstelle,"bebaut, besiedelt"
110060064,VI/6 -DACKMAR-,Sassenberg,Münster,2015-12-08,3.3,51.9886,8.1017,2015,2.6,GW-Messstelle,Acker
60230265,BO/26 -SPORK-,Bocholt,Münster,2015-12-08,29.6,51.8603,6.5505,2015,107.1,GW-Messstelle,Grünland
110220808,HS/80 COE.FLAMSCHEN,Coesfeld,Münster,2015-12-07,18.4,51.924,7.1492,2015,42.6,GW-Messstelle,Grünland
60071606,HS 9,Dorsten,Münster,2015-12-07,18.9,51.6946,6.9278,2015,16.5,GW-Messstelle,Wald
59620109,Friedrichstal Br.II,Neuenrade,Arnsberg,2015-12-07,16.0,51.2892,7.8027,2015,16.9,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
42014542,LINEG_1597,Rheinberg,Düsseldorf,2015-12-07,33.0,51.5842,6.5721,2015,42.0,GW-Messstelle,Acker
42065124,LINEG_2706,Alpen,Düsseldorf,2015-12-07,17.5,51.6213,6.5331,2015,14.5,GW-Messstelle,"bebaut, besiedelt"
42065082,LINEG_2702,Rheinberg,Düsseldorf,2015-12-07,45.0,51.5481,6.5613,2015,34.7,GW-Messstelle,Acker
110220791,HS/79 -FLAMSCHEN-,Coesfeld,Münster,2015-12-07,178.3,51.915,7.1497,2015,214.4,GW-Messstelle,Acker
42060620,LINEG_2216H,Kamp-Lintfort,Düsseldorf,2015-12-04,31.0,51.4793,6.5654,2015,26.2,GW-Messstelle,Acker
42065343,LINEG_2727,Wesel,Düsseldorf,2015-12-03,54.0,51.6229,6.5657,2015,56.1,GW-Messstelle,Acker
40061334,RAYMANNSGRUND 171,Dinslaken,Düsseldorf,2015-12-03,1.3,51.5642,6.7596,2015,3.9,GW-Messstelle,"bebaut, besiedelt"
110040200,IV/20 -OSTBEVERN-,Ostbevern,Münster,2015-12-03,124.3,52.0223,7.8514,2015,90.2,GW-Messstelle,Acker
21184008,OL 121  Lippspringe,Bad Lippspringe,Detmold,2015-12-03,46.0,51.7557,8.833,2015,31.2,GW-Messstelle,Acker
60081429,HS 130,Marl,Münster,2015-12-03,27.1,51.6269,7.0549,2015,28.9,GW-Messstelle,"bebaut, besiedelt"
24180968,PB10 BadL Steinbeke,Altenbeken,Detmold,2015-12-03,16.5,51.7859,8.8881,2015,14.8,GW-Messstelle,Wald
91133002,Klotingen ML75,Welver,Arnsberg,2015-12-03,1.3,51.6073,7.9915,2015,0.9,GW-Messstelle,Acker
24180853,PB 4     Wewer,Paderborn,Detmold,2015-12-03,44.0,51.6927,8.7104,2015,42.0,GW-Messstelle,Acker
42016368,LINEG_1758,Wesel,Düsseldorf,2015-12-03,52.0,51.6427,6.5939,2015,48.6,GW-Messstelle,Grünland
80302520,KEMPEN KINDERGARTEN,Kempen,Düsseldorf,2015-12-03,50.0,51.356,6.4244,2015,73.5,GW-Messstelle,Acker
80301290,DICKERHEIDE     277,Willich,Düsseldorf,2015-12-03,4.8,51.2481,6.5651,2015,20.9,GW-Messstelle,Acker
110040107,IV/10 EMSDETTEN,Emsdetten,Münster,2015-12-02,9.1,52.1472,7.5698,2015,5.9,GW-Messstelle,Acker
26504327,BR Sommersell,Nieheim,Detmold,2015-12-02,37.0,51.8408,9.1754,2015,35.9,Vertikalfilterbrunnen (Bohrbrunnen),Acker
219486219,Kessenich 3,Euskirchen,Köln,2015-12-02,74.3,50.6903,6.7987,2015,66.1,GW-Messstelle,"bebaut, besiedelt"
40070130,1 07 030 - HS 111,Schermbeck,Düsseldorf,2015-12-02,33.9,51.6896,6.8631,2015,37.6,GW-Messstelle,Acker
40061383,DUISSERN NR 53,Duisburg,Düsseldorf,2015-12-02,25.9,51.4397,6.7872,2015,31.3,GW-Messstelle,"bebaut, besiedelt"
110040181,IV/18-FLUGH.MS-OS.N,Greven,Münster,2015-12-02,3.9,52.1377,7.68,2015,8.7,GW-Messstelle,"bebaut, besiedelt"
42001006,LINEG_131,Rheinberg,Düsseldorf,2015-12-02,6.7,51.55,6.5987,2015,8.2,GW-Messstelle,"bebaut, besiedelt"
110200410,TE/41 Bockraden,Ibbenbüren,Münster,2015-12-01,78.3,52.3113,7.7286,2015,29.6,GW-Messstelle,Acker
40606107,Sermer Str.,Duisburg,Düsseldorf,2015-12-01,39.1,51.3501,6.695,2015,50.5,GW-Messstelle,Acker
91174909,Brilon LederkeOL748,Brilon,Arnsberg,2015-12-01,30.3,51.3864,8.5349,2015,27.3,GW-Messstelle,Acker
110200445,TE/44 Wallenbrock,Westerkappeln,Münster,2015-12-01,27.3,52.3372,7.8488,2015,41.9,GW-Messstelle,Grünland
110070148,VII/14-WESTERODE-,Greven,Münster,2015-12-01,98.7,52.0838,7.5567,2015,79.7,GW-Messstelle,"bebaut, besiedelt"
60092233,HS/70 -STRUENKEDE-,Haltern,Münster,2015-12-01,20.3,51.7858,7.1673,2015,44.2,GW-Messstelle,Acker
218413518,Golzheim,Merzenich,Köln,2015-12-01,62.8,50.8403,6.5855,2015,58.6,GW-Messstelle,"bebaut, besiedelt"
106502219,MAI 1 BR MAIBOLTE,Lemgo,Detmold,2015-11-30,14.0,52.0432,8.965,2015,16.5,Vertikalfilterbrunnen (Bohrbrunnen),Wald
106505154,LUERD QU LUERDISSEN,Lemgo,Detmold,2015-11-30,24.0,52.0624,8.9279,2015,23.5,gefasste Quelle,Acker
106505180,LESTU BR STUCKEN LE,Lemgo,Detmold,2015-11-30,39.0,52.0062,8.9231,2015,41.9,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106505178,LEMAT BR PIEPENBORN,Lemgo,Detmold,2015-11-30,27.0,52.0152,8.8987,2015,26.1,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106505117,MATO2 BR MATORF LEM,Lemgo,Detmold,2015-11-30,28.0,52.0622,8.8878,2015,29.5,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106505129,EICHE BR EICHEN LEM,Lemgo,Detmold,2015-11-30,20.0,52.0485,8.9106,2015,19.0,Vertikalfilterbrunnen (Bohrbrunnen),Wald
86600643,SWK P 462,Krefeld,Düsseldorf,2015-11-30,15.7,51.3644,6.6175,2015,16.5,GW-Messstelle,"bebaut, besiedelt"
60100904,RWI 59,Waltrop,Münster,2015-11-30,1.3,51.6045,7.411,2015,2.5,GW-Messstelle,Grünland
